ID,x,y,type
56_46_2,125.0907,92.0801,intermediate
56_46_3,123.131,87.4801,intermediate
56_46_4,121.1714,82.8801,intermediate
47_48_1,154.449,84.7489,intermediate
47_48_2,159.3879,85.5278,intermediate
47_48_3,164.3269,86.3067,intermediate
48_47_1,161.501,85.8611,intermediate
48_47_2,156.5621,85.0822,intermediate
48_47_3,151.6231,84.3033,intermediate
47_57_1,148.4889,88.8646,intermediate
47_57_2,147.4677,93.7592,intermediate
47_57_3,146.4466,98.6539,intermediate
47_57_4,145.4254,103.5485,intermediate
47_57_5,144.4043,108.4431,intermediate
57_47_1,145.1611,104.8154,intermediate
57_47_2,146.1823,99.9208,intermediate
57_47_3,147.2034,95.0261,intermediate
57_47_4,148.2246,90.1315,intermediate
57_47_5,149.2457,85.2369,intermediate
48_49_1,171.3568,85.7319,intermediate
48_49_2,176.2737,84.8238,intermediate
48_49_3,181.1905,83.9157,intermediate
48_49_4,186.1074,83.0076,intermediate
49_48_1,183.3432,83.5181,intermediate
49_48_2,178.4263,84.4262,intermediate
49_48_3,173.5095,85.3343,intermediate
49_48_4,168.5926,86.2424,intermediate
48_58_1,165.7348,91.59,intermediate
48_58_2,165.0295,96.54,intermediate
48_58_3,164.3243,101.49,intermediate
48_58_4,163.619,106.44,intermediate
58_48_1,163.9552,104.08,intermediate
58_48_2,164.6605,99.13,intermediate
58_48_3,165.3657,94.18,intermediate
58_48_4,166.071,89.23,intermediate
49_59_1,187.8285,87.5913,intermediate
49_59_2,187.3969,92.5727,intermediate
49_59_3,186.9654,97.554,intermediate
49_59_4,186.5339,102.5354,intermediate
59_49_1,186.6115,101.6387,intermediate
59_49_2,187.0431,96.6573,intermediate
59_49_3,187.4746,91.676,intermediate
59_49_4,187.9061,86.6946,intermediate
50_51_1,7.7679,104.7338,intermediate
50_51_2,12.7659,104.8777,intermediate
50_51_3,17.7638,105.0215,intermediate
50_51_4,22.7617,105.1653,intermediate
50_51_5,27.7597,105.3091,intermediate
51_50_1,24.1821,105.2062,intermediate
51_50_2,19.1841,105.0623,intermediate
51_50_3,14.1862,104.9185,intermediate
51_50_4,9.1883,104.7747,intermediate
51_50_5,4.1903,104.6309,intermediate
51_52_1,34.123,104.5974,intermediate
51_52_2,39.0661,103.8448,intermediate
51_52_3,44.0091,103.0922,intermediate
52_51_1,42.627,103.3026,intermediate
52_51_2,37.6839,104.0552,intermediate
52_51_3,32.7409,104.8078,intermediate
52_53_1,52.5699,102.5175,intermediate
52_53_2,57.5698,102.4849,intermediate
52_53_3,62.5697,102.4524,intermediate
53_52_1,57.9401,102.4825,intermediate
53_52_2,52.9402,102.5151,intermediate
53_52_3,47.9403,102.5476,intermediate
53_54_1,67.6017,104.258,intermediate
53_54_2,72.2633,106.066,intermediate
53_54_3,76.925,107.874,intermediate
53_54_4,81.5867,109.6819,intermediate
54_53_1,77.3583,108.042,intermediate
54_53_2,72.6967,106.234,intermediate
54_53_3,68.035,104.426,intermediate
54_53_4,63.3733,102.6181,intermediate
54_55_1,87.0188,109.7392,intermediate
54_55_2,92.0175,109.6285,intermediate
54_55_3,97.0163,109.5177,intermediate
54_55_4,102.0151,109.407,intermediate
55_54_1,100.4912,109.4408,intermediate
55_54_2,95.4925,109.5515,intermediate
55_54_3,90.4937,109.6623,intermediate
55_54_4,85.4949,109.773,intermediate
55_56_1,110.2206,107.7109,intermediate
55_56_2,114.9512,106.0918,intermediate
55_56_3,119.6818,104.4727,intermediate
55_56_4,124.4124,102.8536,intermediate
56_55_1,124.2794,102.8991,intermediate
56_55_2,119.5488,104.5182,intermediate
56_55_3,114.8182,106.1373,intermediate
56_55_4,110.0876,107.7564,intermediate
56_57_1,133.3778,103.7136,intermediate
56_57_2,137.7456,106.1472,intermediate
56_57_3,142.1134,108.5808,intermediate
57_56_1,139.7722,107.2764,intermediate
57_56_2,135.4044,104.8428,intermediate
57_56_3,131.0366,102.4092,intermediate
57_58_1,149.1368,109.5322,intermediate
57_58_2,154.1337,109.3544,intermediate
57_58_3,159.1305,109.1766,intermediate
58_57_1,158.2532,109.2078,intermediate
58_57_2,153.2563,109.3856,intermediate
58_57_3,148.2595,109.5634,intermediate
58_59_1,168.2226,108.5074,intermediate
58_59_2,173.1952,107.9847,intermediate
58_59_3,178.1678,107.4621,intermediate
58_59_4,183.1404,106.9395,intermediate
59_58_1,181.2074,107.1426,intermediate
59_58_2,176.2348,107.6653,intermediate
59_58_3,171.2622,108.1879,intermediate
59_58_4,166.2896,108.7105,intermediate
